縣市別,場址名稱,場址坐標,場址地址,場址地號,場址種類,場址面積(平方公尺),公告為控制場址日期,公告為控制場址公文,公告解除控制場址日期,公告解除控制場址公文,公告為整治場址日期,公告為整治場址公文,公告解除整治場址日期,公告解除整治場址公文,公告劃定地下水受污染限制使用地區及限制事項日期,公告劃定地下水受污染限制使用地區及限制事項公文,公告解除劃定地下水受污染限制使用地區及限制事項日期,公告解除劃定地下水受污染限制使用地區及限制事項公文,場址列管狀態,土壤/地下水污染物,污染情形,場址現況概述,重要注意事項,改善整治進度
彰化縣,彰化縣鹿港鎮鹿鳴段0604-0000地號,X：196345，Y：2665222,無,彰化縣鹿港鎮鹿鳴段0604地號,農地,4119,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鋅;鎳/無,無,"閒置中
 
 西坵塊面積：2806平方公尺；東坵塊面積：1313平方公尺",無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿鳴段0797-0000(部分)地號,X：196152，Y：2665306,無,彰化縣鹿港鎮鹿鳴段0797(部分)地號,農地,622,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿鳳段0039-0000(部分)地號,X：197343，Y：2666013,無,彰化縣鹿港鎮鹿鳳段0039(部分)地號,農地,943,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿鳳段0111-0000(部分)地號,X：197637，Y：2665927,無,彰化縣鹿港鎮鹿鳳段0111(部分)地號,農地,223,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿鳳段0341-0000地號,X：197631，Y：2665455,無,彰化縣鹿港鎮鹿鳳段0341地號,農地,440,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鉛;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿鳳段0342-0000(部分)地號,X：197633，Y：2665431,無,彰化縣鹿港鎮鹿鳳段0342(部分)地號,農地,888,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鉛;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿鳳段0362-0000(部分)地號,X：197763，Y：2665536,無,彰化縣鹿港鎮鹿鳳段0362(部分)地號,農地,690,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿鳳段0524-0000(部分)地號,X：197456，Y：2665207,無,彰化縣鹿港鎮鹿鳳段0524(部分)地號,農地,954,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿鳳段0525-0000(部分)地號,X：197448，Y：2665224,無,彰化縣鹿港鎮鹿鳳段0525(部分)地號,農地,391,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿鳳段0634-0000(部分)地號,X：197713，Y：2664944,無,彰化縣鹿港鎮鹿鳳段0634(部分)地號,農地,539,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿鳳段0642-0000(部分)地號,X：197741，Y：2664874,無,彰化縣鹿港鎮鹿鳳段0642(部分)地號,農地,327,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿鳳段0681-0000(部分)地號,X：197870，Y：2664404,無,彰化縣鹿港鎮鹿鳳段0681(部分)地號,農地,2815,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿鳳段0743-0000地號,X：197767，Y：2664444,無,彰化縣鹿港鎮鹿鳳段0743地號,農地,1044,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿鳳段0744-0000地號,X：197799，Y：2664481,無,彰化縣鹿港鎮鹿鳳段0744地號,農地,521,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿鳳段0784-0000地號,X：197722，Y：2664493,無,彰化縣鹿港鎮鹿鳳段0784地號,農地,712,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿鳳段0875-0000(部分)地號,X：197658，Y：2664674,無,彰化縣鹿港鎮鹿鳳段0875(部分)地號,農地,788,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿鳳段0879-0000(部分)地號,X：197722，Y：2664726,無,彰化縣鹿港鎮鹿鳳段0879(部分)地號,農地,540,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿鳳段1035-0000(部分)地號,X：197410，Y：2664905,無,彰化縣鹿港鎮鹿鳳段1035(部分)地號,農地,2337,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿鳳段1037-0000地號,X：197429，Y：2664945,無,彰化縣鹿港鎮鹿鳳段1037地號,農地,2380,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣福興鄉福園段1333-0000(部分)地號,X：192998，Y：2659194,無,彰化縣福興鄉福園段1333(部分)地號,農地,2048,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;鎳/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣福興鄉福鹿段1060-0000地號,X：192524，Y：2659423,無,彰化縣福興鄉福鹿段1060地號,農地,3561,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣鹿港鎮鹿昇段0156-0000地號,X：197426，Y：2664579,無,彰化縣鹿港鎮鹿昇段0156地號,農地,1918,2015/02/02,府授環水字第1040024753號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮嘉安段0963-0002地號(104年7月合併分割),X：201377，Y：2666082,無,彰化縣和美鎮嘉安段0963-0002地號(104年7月合併分割),農地,1901.54,2013/07/05,府授環水字第1020198166號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鎳/無,旨揭12筆坵塊之土壤檢測結果重金屬濃度超過食用作物土壤汙染管制標準(如附件)。,"閒置中(原為彰化縣和美鎮嘉安段0963-0002部份地號、嘉安段0964-0002部份地號、嘉安段0964-0003部份地號合併) 
 
 舊場址面積：1871.99平方公尺","1.管制目的:為保障居民健康及生活環境需要特劃定土壤汙染管制場址及土壤汙染管制區,並對區內之土地使用或人為活動進行管制。 2.管制範圍:同場址名稱。 3.管制項目: (1)禁止置放汙染物於土壤 (2)禁止注入廢汙水於地下水體 (3)禁止排放廢汙水於土壤 (4)禁止在汙染管制區內種植食用農作物、蓄養家禽、家畜及養殖或採捕食用水產動、植物 (5)禁止下列土地利用行為,並得限制人員進入,但經中央主管機關同意者,不在此限: 1*環境影響評估法規定之開發行為。 2*新建、增建、改建、修建、或拆除非因汙染控制計畫、汙染整治計畫或其他汙染改善計畫需要之建築物或設施。 3.其他經中央主管機關指定影響居民健康及生活環境之土地利用行為。",提出控制計畫中
彰化縣,彰化縣和美鎮嘉安段0963-0005地號(104年7月合併分割),X：201387，Y：2666050,無,彰化縣和美鎮嘉安段0963-0005地號(104年7月合併分割),農地,326.81,2013/07/05,府授環水字第1020198166號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,旨揭12筆坵塊之土壤檢測結果重金屬濃度超過食用作物土壤汙染管制標準(如附件)。,閒置中(原為彰化縣和美鎮嘉安段0963-0002部份地號、嘉安段0963-0003部份地號、嘉安段0964-0002部份地號、嘉安段0964-0003部份地號合併),"1.管制目的:為保障居民健康及生活環境需要特劃定土壤汙染管制場址及土壤汙染管制區,並對區內之土地使用或人為活動進行管制。 2.管制範圍:同場址名稱。 3.管制項目: (1)禁止置放汙染物於土壤 (2)禁止注入廢汙水於地下水體 (3)禁止排放廢汙水於土壤 (4)禁止在汙染管制區內種植食用農作物、蓄養家禽、家畜及養殖或採捕食用水產動、植物 (5)禁止下列土地利用行為,並得限制人員進入,但經中央主管機關同意者,不在此限: 1*環境影響評估法規定之開發行為。 2*新建、增建、改建、修建、或拆除非因汙染控制計畫、汙染整治計畫或其他汙染改善計畫需要之建築物或設施。 3.其他經中央主管機關指定影響居民健康及生活環境之土地利用行為。",提出控制計畫中
彰化縣,彰化縣和美鎮嘉安段0963-0004地號(104年7月合併分割),X：201387，Y：2666050,無,彰化縣和美鎮嘉安段0963-0004地號(104年7月合併分割),農地,851.73,2013/07/05,府授環水字第1020198166號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鋅;鎳/無,旨揭12筆坵塊之土壤檢測結果重金屬濃度超過食用作物土壤汙染管制標準(如附件)。,閒置中(原為彰化縣和美鎮嘉安段0963-0002部份地號、嘉安段0963-0003部份地號合併)，修正前場址面積約881.28平方公尺,"1.管制目的:為保障居民健康及生活環境需要特劃定土壤汙染管制場址及土壤汙染管制區,並對區內之土地使用或人為活動進行管制。 2.管制範圍:同場址名稱。 3.管制項目: (1)禁止置放汙染物於土壤 (2)禁止注入廢汙水於地下水體 (3)禁止排放廢汙水於土壤 (4)禁止在汙染管制區內種植食用農作物、蓄養家禽、家畜及養殖或採捕食用水產動、植物 (5)禁止下列土地利用行為,並得限制人員進入,但經中央主管機關同意者,不在此限: 1*環境影響評估法規定之開發行為。 2*新建、增建、改建、修建、或拆除非因汙染控制計畫、汙染整治計畫或其他汙染改善計畫需要之建築物或設施。 3.其他經中央主管機關指定影響居民健康及生活環境之土地利用行為。",提出控制計畫中
彰化縣,彰化縣和美鎮大榮段0616-0000地號,X：200424，Y：2664534,無,彰化縣和美鎮大榮段0616地號,農地,411,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段0717-0000地號,X：199697，Y：2664584,無,彰化縣和美鎮大榮段0717地號,農地,2333,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段0719-0000地號,X：199592，Y：2664611,無,彰化縣和美鎮大榮段0719地號,農地,55,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段0744-0000地號,X：199394，Y：2664658,無,彰化縣和美鎮大榮段0744地號,農地,611,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段0744-0001地號,X：199383，Y：2664646,無,彰化縣和美鎮大榮段0744-1地號,農地,610,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段0861-0000地號,X：199498，Y：2664455,無,彰化縣和美鎮大榮段0861地號,農地,2600,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段0862-0000地號,X：199530，Y：2664450,無,彰化縣和美鎮大榮段0862地號,農地,3998,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段0863-0000地號,X：199571，Y：2664443,無,彰化縣和美鎮大榮段0863地號,農地,4051,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段0867-0000地號,X：199720，Y：2664412,無,彰化縣和美鎮大榮段0867地號,農地,335,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段0867-0001地號,X：199780，Y：2664371,無,彰化縣和美鎮大榮段0867-1地號,農地,859,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段0867-0002地號,X：199697，Y：2664440,無,彰化縣和美鎮大榮段0867-2地號,農地,859,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段0867-0003地號,X：199682，Y：2664435,無,彰化縣和美鎮大榮段0867-3地號,農地,859,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段0867-0004地號,X：199666，Y：2664441,無,彰化縣和美鎮大榮段0867-4地號,農地,859,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段0880-0000(部分)地號,X：199965，Y：2664437,無,彰化縣和美鎮大榮段0880(部分)地號,農地,1221,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段0901-0000地號,X：200274，Y：2664456,無,彰化縣和美鎮大榮段0901地號,農地,2850,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段0916-0000地號,X：200257，Y：2664350,無,彰化縣和美鎮大榮段0916地號,農地,2058,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段0917-0000地號,X：200214，Y：2664348,無,彰化縣和美鎮大榮段0917地號,農地,2594,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段1029-0000地號,X：199857，Y：2664308,無,彰化縣和美鎮大榮段1029地號,農地,690,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段1033-0000地號,X：199852，Y：2664336,無,彰化縣和美鎮大榮段1033地號,農地,2458,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段1034-0000地號,X：199818，Y：2664342,無,彰化縣和美鎮大榮段1034地號,農地,2676,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段1035-0000地號,X：199809，Y：2664387,無,彰化縣和美鎮大榮段1035地號,農地,2627,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳;鋅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段1036-0000(部分)地號,X：199784，Y：2664391,無,彰化縣和美鎮大榮段1036(部分)地號,農地,1499,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段1050-0000地號,X：199537，Y：2664434,無,彰化縣和美鎮大榮段1050地號,農地,3820,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
彰化縣,彰化縣和美鎮大榮段1053-0000(部分)地號,X：199423，Y：2664458,無,彰化縣和美鎮大榮段1053(部分)地號,農地,933,2015/02/13,府授環水字第1040042228號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,執行控制計畫中
